group,Subj_new,block,trial,market_change,exp,expt1,port_value,portvalue_tM1_subj,portvalue_tM2_matlab,portvalue_tMJ_subj,Known_change_exp,change_exp,Kown_change,change,vWTP
1,168,3,113,3.19246,2,3,44,NaN,45,45,NaN,NaN,NaN,NaN,0
1,168,3,114,-3.55562,-1,2,44,44,43,45,-3,-1,-1,1,0
1,168,3,115,-1.51013,-1,-1,44,NaN,44,44,NaN,NaN,NaN,NaN,0
1,168,3,116,-15.75418,-4,-1,49,NaN,48,44,NaN,NaN,NaN,NaN,0
1,168,3,117,3.2235,2,-4,47,49,47,44,9,6,5,2,0
1,168,3,118,3.96967,3,2,47,47,49,49,-4,-4,-2,-2,0
1,168,3,119,5.62035,3,3,52,NaN,47,47,NaN,NaN,NaN,NaN,0
1,168,3,120,5.74994,3,3,55,52,49,47,2,0,5,3,0
1,168,3,121,-4.65418,-3,3,52,55,52,52,0,0,3,3,0
1,168,3,122,-9.45253,-4,-3,47,52,55,55,0,0,-3,-3,-1
1,168,3,123,-3.24712,-2,-4,47,47,52,52,-1,-1,-5,-5,0
1,168,3,124,-7.2132,-4,-2,46,NaN,47,47,NaN,NaN,NaN,NaN,0
1,168,3,125,4.46699,2,-4,46,46,45,47,3,5,-1,1,0
1,168,3,126,2.89434,2,2,46,NaN,46,46,NaN,NaN,NaN,NaN,-1
1,168,3,127,-4.76337,-3,2,44,NaN,45,46,NaN,NaN,NaN,NaN,-2
1,168,3,128,-3.54459,-2,-3,44,44,46,46,1,1,-2,-2,0
1,168,3,129,4.87028,2,-2,44,NaN,44,44,NaN,NaN,NaN,NaN,0
1,168,3,130,15.00431,4,2,44,NaN,42,44,NaN,NaN,NaN,NaN,-1
1,168,3,131,-10.58577,-4,4,46,NaN,40,44,NaN,NaN,NaN,NaN,0
1,168,3,132,-7.96929,-4,-4,46,46,46,44,6,4,2,0,-1
1,168,3,133,-1.94028,-3,-4,46,NaN,46,46,NaN,NaN,NaN,NaN,0
1,168,3,134,5.2305,2,-3,46,NaN,42,46,NaN,NaN,NaN,NaN,0
1,168,3,135,6.59191,2,2,46,NaN,44,46,NaN,NaN,NaN,NaN,-1
1,168,3,136,-2.01427,-1,2,45,46,43,46,-2,1,0,3,-1
1,168,3,137,7.27816,4,-1,45,45,46,46,0,0,-1,-1,0
1,168,3,138,2.44838,1,4,45,NaN,45,45,NaN,NaN,NaN,NaN,0
1,168,3,139,-0.85434,-1,1,45,NaN,48,45,NaN,NaN,NaN,NaN,-1
1,168,3,140,5.06266,3,-1,46,NaN,49,45,NaN,NaN,NaN,NaN,-1
1,168,3,141,0.40254,1,3,46,46,49,45,-2,-6,1,-3,0
1,168,3,142,2.98403,2,1,46,46,46,46,-1,-1,0,0,-2
1,168,3,143,0.72176,1,2,47,NaN,46,46,NaN,NaN,NaN,NaN,-2
1,168,3,144,4.26811,3,1,47,47,47,46,0,-1,1,0,0
1,168,3,145,-1.86271,-2,3,47,NaN,47,47,NaN,NaN,NaN,NaN,0
1,168,3,146,3.1117,2,-2,47,NaN,49,47,NaN,NaN,NaN,NaN,0
1,168,3,147,-6.4816,-3,2,48,NaN,48,47,NaN,NaN,NaN,NaN,0
1,168,3,148,-1.99441,-2,-3,48,48,47,47,4,4,1,1,0
1,168,3,149,3.96726,2,-2,48,NaN,48,48,NaN,NaN,NaN,NaN,0
1,168,3,150,4.92508,2,2,48,48,53,48,-2,-7,0,-5,0
1,168,4,151,2.9974,3,2,51,NaN,48,48,NaN,NaN,NaN,NaN,0
1,168,4,152,0.06577,1,3,49,51,50,48,0,-2,3,1,0
1,168,4,153,-6.49896,-4,1,49,49,51,51,-3,-3,-2,-2,0
1,168,4,154,-10.06515,-4,-4,41,NaN,49,49,NaN,NaN,NaN,NaN,0
1,168,4,155,-0.69486,-1,-4,41,41,46,49,-4,-1,-8,-5,0
1,168,4,156,8.12607,3,-1,41,41,41,41,1,1,0,0,0
1,168,4,157,-0.15186,0,3,46,NaN,41,41,NaN,NaN,NaN,NaN,0
1,168,4,158,-0.25046,0,0,46,46,44,41,5,2,5,2,0
1,168,4,159,6.69005,4,0,46,NaN,46,46,NaN,NaN,NaN,NaN,1
1,168,4,160,-6.27528,-3,4,46,NaN,46,46,NaN,NaN,NaN,NaN,0
1,168,4,161,-4.40445,-3,-3,39,NaN,44,46,NaN,NaN,NaN,NaN,0
1,168,4,162,-0.25055,-1,-3,39,39,41,46,-4,1,-7,-2,0
1,168,4,163,-0.4164,-1,-1,39,NaN,39,39,NaN,NaN,NaN,NaN,0
1,168,4,164,0.20703,1,-1,47,NaN,43,39,NaN,NaN,NaN,NaN,1
1,168,4,165,4.25619,3,1,47,47,47,39,7,-1,8,0,-1
1,168,4,166,-6.46091,-4,3,40,NaN,47,47,NaN,NaN,NaN,NaN,0
1,168,4,167,1.22747,1,-4,40,40,43,47,-3,1,-7,-3,0
1,168,4,168,4.28919,4,1,40,40,40,40,-1,-1,0,0,0
1,168,4,169,2.23664,1,4,40,NaN,40,40,NaN,NaN,NaN,NaN,0
1,168,4,170,-1.91392,-2,1,46,NaN,42,40,NaN,NaN,NaN,NaN,0
1,168,4,171,4.76989,2,-2,48,46,43,40,8,5,6,3,0
1,168,4,172,-2.88747,-2,2,48,48,46,46,0,0,2,2,0
1,168,4,173,6.71215,3,-2,44,NaN,48,48,NaN,NaN,NaN,NaN,-1
1,168,4,174,-9.97631,-4,3,40,44,47,48,-7,-6,-4,-3,0
1,168,4,175,-3.96685,-3,-4,40,40,44,44,0,0,-4,-4,0
1,168,4,176,7.99074,3,-3,40,NaN,40,40,NaN,NaN,NaN,NaN,0
1,168,4,177,4.31217,1,3,40,NaN,38,40,NaN,NaN,NaN,NaN,0
1,168,4,178,-0.14262,0,1,40,NaN,35,40,NaN,NaN,NaN,NaN,0
1,168,4,179,-9.46608,-4,0,40,NaN,37,40,NaN,NaN,NaN,NaN,-2
1,168,4,180,8.25144,3,-4,40,NaN,37,40,NaN,NaN,NaN,NaN,0
1,168,4,181,-0.0651,0,3,41,NaN,38,40,NaN,NaN,NaN,NaN,0
1,168,4,182,6.67027,4,0,44,41,41,40,1,0,1,0,0
1,168,4,183,11.84386,4,4,49,44,41,41,-1,-1,3,3,0
1,168,4,184,-7.14193,-3,4,49,49,44,44,1,1,5,5,0
1,168,4,185,-0.02704,0,-3,51,NaN,49,49,NaN,NaN,NaN,NaN,-1
1,168,4,186,-0.31369,-1,0,51,51,51,49,2,0,2,0,0
1,168,4,187,-2.00309,-1,-1,51,NaN,51,51,NaN,NaN,NaN,NaN,-20
1,168,4,188,-1.98305,-1,-1,51,NaN,51,51,NaN,NaN,NaN,NaN,0
1,168,4,189,0.66518,1,-1,51,NaN,50,51,NaN,NaN,NaN,NaN,0
1,168,4,190,-12.8522,-4,1,51,NaN,55,51,NaN,NaN,NaN,NaN,0
1,168,4,191,3.62724,2,-4,50,NaN,55,51,NaN,NaN,NaN,NaN,0
1,168,4,192,2.9302,3,2,50,50,48,51,-3,0,-1,2,0
1,168,4,193,-4.02707,-2,3,50,NaN,50,50,NaN,NaN,NaN,NaN,NaN
1,168,4,194,-1.40984,-1,-2,50,NaN,51,50,NaN,NaN,NaN,NaN,0
1,168,4,195,-4.22689,-2,-1,50,NaN,52,50,NaN,NaN,NaN,NaN,0
1,168,4,196,-7.6593,-4,-2,53,NaN,54,50,NaN,NaN,NaN,NaN,0
1,168,4,197,1.11313,1,-4,54,53,57,50,7,0,3,-4,NaN
1,168,4,198,8.39201,4,1,59,54,53,53,0,0,1,1,0
1,168,4,199,-0.66866,-1,4,59,59,54,54,1,1,5,5,-1
1,168,4,200,2.27343,1,-1,60,59,59,59,1,1,0,0,0
1,169,1,1,12.25916,2,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78
1,169,1,2,0.81085,0,2,53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74
1,169,1,3,-2.94884,NaN,0,53,53,56,100,-47,-3,-47,-3,-2
1,169,1,4,3.20432,0,NaN,53,NaN,53,53,NaN,NaN,NaN,NaN,NaN
1,169,1,5,1.06239,0,0,50,NaN,51,53,NaN,NaN,NaN,NaN,0
1,169,1,6,-8.29258,-3,0,50,50,49,53,-3,1,-3,1,0
1,169,1,7,2.91915,2,-3,47,NaN,50,50,NaN,NaN,NaN,NaN,1
1,169,1,8,-2.09141,-2,2,46,47,46,50,-5,-1,-3,1,-1
1,169,1,9,3.46703,2,-2,48,46,47,47,1,1,-1,-1,0
1,169,1,10,0.62491,0,2,46,48,46,46,0,0,2,2,0
1,169,1,11,-4.69816,-1,0,50,46,48,48,-2,-2,-2,-2,0
1,169,1,12,4.47332,3,-1,47,50,46,46,5,5,4,4,0
1,169,1,13,-11.5521,-2,3,48,47,50,50,-6,-6,-3,-3,0
1,169,1,14,5.56264,0,-2,48,48,47,47,3,3,1,1,0
1,169,1,15,-12.29121,-2,0,48,NaN,48,48,NaN,NaN,NaN,NaN,0
1,169,1,16,7.33014,0,-2,48,NaN,51,48,NaN,NaN,NaN,NaN,0
1,169,1,17,-11.62474,-1,0,42,48,45,48,0,3,0,3,0
1,169,1,18,-2.36145,0,-1,42,42,48,48,-5,-5,-6,-6,0
1,169,1,19,-2.51448,-1,0,42,NaN,42,42,NaN,NaN,NaN,NaN,0
1,169,1,20,0.86544,0,-1,40,NaN,41,42,NaN,NaN,NaN,NaN,0
1,169,1,21,5.93497,1,0,42,40,40,42,-2,0,-2,0,0
1,169,1,22,10.02271,2,1,46,42,40,40,1,1,2,2,0
1,169,1,23,6.39965,0,2,46,46,42,42,2,2,4,4,0
1,169,1,24,1.56982,0,0,50,NaN,46,46,NaN,NaN,NaN,NaN,0
1,169,1,25,-10.32674,0,0,50,50,49,46,4,1,4,1,0
1,169,1,26,3.43551,0,0,50,NaN,50,50,NaN,NaN,NaN,NaN,0
1,169,1,27,-2.39366,0,0,50,NaN,45,50,NaN,NaN,NaN,NaN,0
1,169,1,28,-6.37457,-2,0,50,NaN,47,50,NaN,NaN,NaN,NaN,NaN
1,169,1,29,-1.86595,0,-2,51,NaN,49,50,NaN,NaN,NaN,NaN,0
1,169,1,30,-3.59438,-1,0,49,51,52,50,1,-1,1,-1,0
1,169,1,31,-2.98996,0,-1,53,49,51,51,-1,-1,-2,-2,0
1,169,1,32,4.80625,0,0,56,53,49,49,4,4,4,4,0
1,169,1,33,6.00216,2,0,59,56,53,53,3,3,3,3,0
1,169,1,34,-4.79783,-1,2,60,59,56,56,1,1,3,3,0
1,169,1,35,10.98826,1,-1,60,60,59,59,2,2,1,1,0
1,169,1,36,5.78512,0,1,71,NaN,60,60,NaN,NaN,NaN,NaN,0
1,169,1,37,-2.5949,0,0,71,71,67,60,11,4,11,4,0
1,169,1,38,3.88653,0,0,71,NaN,71,71,NaN,NaN,NaN,NaN,0
1,169,1,39,-6.36941,0,0,71,NaN,65,71,NaN,NaN,NaN,NaN,0
1,169,1,40,-1.15694,0,0,71,NaN,68,71,NaN,NaN,NaN,NaN,0
1,169,1,41,-2.08584,-1,0,71,NaN,65,71,NaN,NaN,NaN,NaN,0
1,169,1,42,7.48099,2,-1,68,NaN,64,71,NaN,NaN,NaN,NaN,0
1,169,1,43,5.26872,2,2,72,68,63,71,-5,3,-3,5,0
1,169,1,44,-2.44016,1,2,72,72,68,68,2,2,4,4,0
1,169,1,45,-3.8369,-1,1,67,NaN,72,72,NaN,NaN,NaN,NaN,0
1,169,1,46,-3.49041,-1,-1,65,67,70,72,-4,-2,-5,-3,-2
1,169,1,47,-0.90398,0,-1,65,65,67,67,-1,-1,-2,-2,4
1,169,1,48,-7.55098,-2,0,65,NaN,65,65,NaN,NaN,NaN,NaN,0
1,169,1,49,10.22619,2,-2,63,65,64,65,2,3,0,1,0
1,169,1,50,0.36673,-1,2,63,63,65,65,-4,-4,-2,-2,0
1,169,2,51,2.58686,0,-1,46,63,63,63,1,1,0,0,0
1,169,2,52,-5.82592,-2,0,47,46,63,63,-17,-17,-17,-17,0
1,169,2,53,8.19328,1,-2,47,47,46,46,3,3,1,1,0
1,169,2,54,-5.22634,0,1,45,47,47,47,-1,-1,0,0,0
1,169,2,55,4.1187,0,0,45,45,47,47,-2,-2,-2,-2,0
1,169,2,56,4.20374,1,0,45,NaN,45,45,NaN,NaN,NaN,NaN,1
1,169,2,57,5.0948,2,1,45,NaN,47,45,NaN,NaN,NaN,NaN,-1
1,169,2,58,-10.26784,0,2,40,NaN,49,45,NaN,NaN,NaN,NaN,0
1,169,2,59,0.09692,0,0,40,40,45,45,-5,-5,-5,-5,0
1,169,2,60,-4.17794,0,0,36,NaN,40,40,NaN,NaN,NaN,NaN,0
1,169,2,61,-2.27904,0,0,36,36,38,40,-4,-2,-4,-2,0
1,169,2,62,10.16862,1,0,36,NaN,36,36,NaN,NaN,NaN,NaN,-1
1,169,2,63,5.13668,2,1,36,NaN,35,36,NaN,NaN,NaN,NaN,0
1,169,2,64,-1.94822,0,2,37,NaN,39,36,NaN,NaN,NaN,NaN,0
1,169,2,65,6.61925,1,0,35,37,35,36,1,2,1,2,0
1,169,2,66,-10.23827,-1,1,35,35,37,37,-3,-3,-2,-2,0
1,169,2,67,6.34794,1,-1,38,NaN,35,35,NaN,NaN,NaN,NaN,-1
1,169,2,68,-4.16986,-1,1,36,38,36,35,2,1,3,2,0
1,169,2,69,-3.5401,-1,-1,36,36,38,38,-1,-1,-2,-2,0
1,169,2,70,-2.60546,0,-1,41,NaN,36,36,NaN,NaN,NaN,NaN,1
1,169,2,71,5.23217,1,0,41,41,39,36,5,2,5,2,1
1,169,2,72,7.08362,1,1,40,NaN,41,41,NaN,NaN,NaN,NaN,0
1,169,2,73,-4.07748,0,1,40,40,43,41,-2,-4,-1,-3,0
1,169,2,74,0.86444,0,0,40,NaN,40,40,NaN,NaN,NaN,NaN,0
1,169,2,75,-4.26953,-2,0,38,NaN,38,40,NaN,NaN,NaN,NaN,-1
1,169,2,76,-6.4456,-2,-2,36,38,38,40,0,2,-2,0,-1
1,169,2,77,8.76333,2,-2,36,36,38,38,0,0,-2,-2,0
1,169,2,78,6.36408,1,2,36,NaN,36,36,NaN,NaN,NaN,NaN,-1
1,169,2,79,-3.49873,0,1,40,NaN,39,36,NaN,NaN,NaN,NaN,-1
1,169,2,80,-0.81675,0,0,41,40,37,36,4,3,4,3,0
1,169,2,81,-7.14617,-1,0,42,41,40,40,1,1,1,1,0
1,169,2,82,-1.04057,0,-1,42,42,41,41,2,2,1,1,0
1,169,2,83,6.62088,1,0,45,NaN,42,42,NaN,NaN,NaN,NaN,0
1,169,2,84,-5.23466,0,1,45,45,42,42,2,2,3,3,0
1,169,2,85,-15.02851,-3,0,45,NaN,45,45,NaN,NaN,NaN,NaN,0
1,169,2,86,0.03637,0,-3,37,NaN,43,45,NaN,NaN,NaN,NaN,0
1,169,2,87,3.179,0,0,38,37,37,45,-8,0,-8,0,1
1,169,2,88,6.80657,0,0,41,38,37,37,1,1,1,1,0
1,169,2,89,-5.8157,-2,0,39,41,38,38,3,3,3,3,0
1,169,2,90,-5.36666,-2,-2,37,39,41,41,0,0,-2,-2,0
1,169,2,91,1.88724,0,-2,37,37,39,39,0,0,-2,-2,0
1,169,2,92,3.20567,0,0,37,NaN,37,37,NaN,NaN,NaN,NaN,0
1,169,2,93,-3.16834,-2,0,36,NaN,38,37,NaN,NaN,NaN,NaN,0
1,169,2,94,-6.5765,-3,-2,36,36,37,37,1,1,-1,-1,-1
1,169,2,95,1.97847,-1,-3,36,NaN,36,36,NaN,NaN,NaN,NaN,-1
1,169,2,96,5.56148,0,-1,36,NaN,34,36,NaN,NaN,NaN,NaN,0
1,169,2,97,4.24577,0,0,36,NaN,35,36,NaN,NaN,NaN,NaN,0
1,169,2,98,0.43594,0,0,35,NaN,35,36,NaN,NaN,NaN,NaN,-1
1,169,2,99,2.88714,0,0,36,35,35,36,-1,0,-1,0,0
1,169,2,100,-5.92572,-2,0,39,36,35,35,1,1,1,1,-1
1,169,3,101,6.12066,1,-2,39,39,36,36,5,5,3,3,0
1,169,3,102,9.96517,3,1,39,NaN,39,39,NaN,NaN,NaN,NaN,0
1,169,3,103,-3.22112,0,3,53,NaN,45,39,NaN,NaN,NaN,NaN,0
1,169,3,104,-5.52066,0,0,50,53,49,39,14,4,14,4,0
1,169,3,105,-2.8823,-1,0,50,50,53,53,-3,-3,-3,-3,-2
1,169,3,106,-3.77947,-1,-1,53,NaN,50,50,NaN,NaN,NaN,NaN,0
1,169,3,107,6.39679,1,-1,56,53,55,50,4,-1,3,-2,0
1,169,3,108,-4.05962,0,1,60,56,53,53,2,2,3,3,0
1,169,3,109,-0.30293,0,0,60,60,56,56,4,4,4,4,0
1,169,3,110,-4.8417,0,0,60,NaN,60,60,NaN,NaN,NaN,NaN,-2
1,169,3,111,-1.61783,-1,0,60,NaN,60,60,NaN,NaN,NaN,NaN,0
1,169,3,112,-7.11991,-2,-1,52,NaN,57,60,NaN,NaN,NaN,NaN,1
1,169,3,113,0.68621,0,-2,52,52,56,60,-6,-2,-8,-4,0
1,169,3,114,-7.33761,-2,0,48,NaN,52,52,NaN,NaN,NaN,NaN,0
1,169,3,115,7.36198,-1,-2,43,48,52,52,-2,-2,-4,-4,0
1,169,3,116,5.48887,0,-1,45,43,48,48,-4,-4,-5,-5,0
1,169,3,117,-5.12165,-2,0,45,45,43,43,2,2,2,2,0
1,169,3,118,2.58466,0,-2,44,NaN,45,45,NaN,NaN,NaN,NaN,0
1,169,3,119,1.49385,0,0,44,44,48,45,-1,-4,-1,-4,0
1,169,3,120,-6.06352,-2,0,44,NaN,44,44,NaN,NaN,NaN,NaN,-2
1,169,3,121,8.3116,2,-2,41,NaN,40,44,NaN,NaN,NaN,NaN,0
1,169,3,122,1.29462,1,2,42,41,38,44,-5,1,-3,3,0
1,169,3,123,-6.08759,-2,1,42,42,41,41,0,0,1,1,0
1,169,3,124,0.83088,0,-2,39,NaN,42,42,NaN,NaN,NaN,NaN,-1
1,169,3,125,-5.07578,-2,0,37,39,39,42,-3,0,-3,0,0
1,169,3,126,0.51232,0,-2,36,37,39,39,0,0,-2,-2,0
1,169,3,127,11.83989,3,0,36,36,37,37,-1,-1,-1,-1,0
1,169,3,128,-0.90043,0,3,35,NaN,36,36,NaN,NaN,NaN,NaN,0
1,169,3,129,-2.10249,-2,0,34,35,35,36,-1,0,-1,0,0
1,169,3,130,-2.30962,-2,-2,33,34,35,35,1,1,-1,-1,0
1,169,3,131,2.30593,0,-2,33,33,34,34,1,1,-1,-1,-1
1,169,3,132,11.32543,2,0,33,NaN,33,33,NaN,NaN,NaN,NaN,0
1,169,3,133,2.45547,0,2,35,NaN,34,33,NaN,NaN,NaN,NaN,0
1,169,3,134,-1.67556,-2,0,34,35,35,33,2,0,2,0,0
1,169,3,135,0.6789,0,-2,34,34,35,35,1,1,-1,-1,0
1,169,3,136,3.57903,0,0,35,NaN,34,34,NaN,NaN,NaN,NaN,0
1,169,3,137,-7.41221,-3,0,35,35,34,34,1,1,1,1,0
1,169,3,138,5.38155,0,-3,35,NaN,35,35,NaN,NaN,NaN,NaN,0
1,169,3,139,5.49554,0,0,35,35,37,35,0,-2,0,-2,0
1,169,3,140,-0.04829,0,0,35,NaN,35,35,NaN,NaN,NaN,NaN,0
1,169,3,141,-8.08603,-2,0,35,NaN,37,35,NaN,NaN,NaN,NaN,0
1,169,3,142,-2.13995,-1,-2,35,NaN,37,35,NaN,NaN,NaN,NaN,0
1,169,3,143,-2.91955,-1,-1,36,NaN,38,35,NaN,NaN,NaN,NaN,0
1,169,3,144,-3.19738,-2,-1,36,36,37,35,2,0,1,-1,0
1,169,3,145,-5.45855,-2,-2,36,NaN,36,36,NaN,NaN,NaN,NaN,0
1,169,3,146,-7.78786,-3,-2,36,36,35,36,2,3,0,1,0
1,169,3,147,13.57832,0,-3,41,36,36,36,3,3,0,0,0
1,169,3,148,-3.44421,0,0,40,41,36,36,5,5,5,5,0
1,169,3,149,-4.64549,-1,0,38,40,41,41,-1,-1,-1,-1,0
1,169,3,150,3.68274,0,-1,38,38,40,40,-1,-1,-2,-2,0
1,169,4,151,3.53895,0,0,38,NaN,38,38,NaN,NaN,NaN,NaN,0
1,169,4,152,1.63789,0,0,53,NaN,39,38,NaN,NaN,NaN,NaN,0
1,169,4,153,4.75074,1,0,53,53,52,38,15,1,15,1,0
1,169,4,154,1.18069,0,1,52,NaN,53,53,NaN,NaN,NaN,NaN,0
1,169,4,155,4.8931,1,0,52,52,51,53,-1,1,-1,1,0
1,169,4,156,-4.80906,-1,1,52,NaN,52,52,NaN,NaN,NaN,NaN,0
1,169,4,157,6.54619,0,-1,52,52,55,52,1,-2,0,-3,0
1,169,4,158,-3.63307,0,0,59,NaN,52,52,NaN,NaN,NaN,NaN,0
1,169,4,159,-3.80747,0,0,62,59,55,52,7,4,7,4,0
1,169,4,160,7.36476,1,0,62,62,59,59,3,3,3,3,-2
1,169,4,161,-7.37506,-1,1,62,NaN,62,62,NaN,NaN,NaN,NaN,-1
1,169,4,162,7.07677,1,-1,62,62,67,62,1,-4,0,-5,1
1,169,4,163,-0.95055,0,1,62,NaN,62,62,NaN,NaN,NaN,NaN,0
1,169,4,164,-3.94801,NaN,0,62,NaN,66,62,NaN,NaN,NaN,NaN,0
1,169,4,165,-15.79233,0,NaN,52,62,65,62,NaN,NaN,0,-3,0
1,169,4,166,-4.12885,-1,0,57,52,62,62,-10,-10,-10,-10,1
1,169,4,167,3.46457,0,-1,59,57,52,52,6,6,5,5,0
1,169,4,168,-1.46941,0,0,59,59,57,57,2,2,2,2,0
1,169,4,169,-4.37421,-1,0,55,NaN,59,59,NaN,NaN,NaN,NaN,0
1,169,4,170,0.75716,0,-1,55,55,58,59,-3,-2,-4,-3,0
1,169,4,171,-0.31904,0,0,55,NaN,55,55,NaN,NaN,NaN,NaN,-1
1,169,4,172,1.18111,0,0,56,NaN,55,55,NaN,NaN,NaN,NaN,0
1,169,4,173,-7.00545,-2,0,52,56,55,55,1,1,1,1,0
1,169,4,174,-1.91852,0,-2,52,52,56,56,-2,-2,-4,-4,-1
1,169,4,175,0.03318,0,0,52,NaN,52,52,NaN,NaN,NaN,NaN,0
1,169,4,176,1.36692,0,0,52,NaN,51,52,NaN,NaN,NaN,NaN,0
1,169,4,177,10.15106,2,0,52,NaN,47,52,NaN,NaN,NaN,NaN,0
1,169,4,178,10.33696,2,2,52,NaN,48,52,NaN,NaN,NaN,NaN,1
1,169,4,179,-8.66576,-1,2,52,NaN,53,52,NaN,NaN,NaN,NaN,0
1,169,4,180,1.60587,0,-1,52,NaN,58,52,NaN,NaN,NaN,NaN,0
1,169,4,181,-0.38462,-1,0,52,NaN,53,52,NaN,NaN,NaN,NaN,0
1,169,4,182,-4.06358,0,-1,52,NaN,54,52,NaN,NaN,NaN,NaN,0
1,169,4,183,-2.89126,-1,0,52,52,54,52,0,-2,0,-2,0
1,169,4,184,-3.17371,-1,-1,54,NaN,52,52,NaN,NaN,NaN,NaN,0
1,169,4,185,-1.54892,0,-1,54,54,50,52,3,5,2,4,0
1,169,4,186,8.06604,2,0,52,NaN,54,54,NaN,NaN,NaN,NaN,0
1,169,4,187,0.28932,0,2,52,52,53,54,-4,-3,-2,-1,0
1,169,4,188,-5.02783,-2,0,52,52,52,52,0,0,0,0,-1
1,169,4,189,-1.45714,0,-2,52,NaN,52,52,NaN,NaN,NaN,NaN,0
1,169,4,190,10.21765,2,0,52,NaN,49,52,NaN,NaN,NaN,NaN,0
1,169,4,191,-7.334,-2,2,56,NaN,54,52,NaN,NaN,NaN,NaN,0
1,169,4,192,1.69977,0,-2,57,56,60,52,6,-2,4,-4,2
1,169,4,193,11.91964,2,0,52,57,56,56,1,1,1,1,0
1,169,4,194,-0.78017,0,2,52,52,57,57,-7,-7,-5,-5,0
1,169,4,195,-7.24109,0,0,48,52,52,52,0,0,0,0,0
1,169,4,196,1.84696,0,0,45,48,52,52,-4,-4,-4,-4,0
1,169,4,197,1.23619,-2,0,45,45,48,48,-3,-3,-3,-3,0
1,169,4,198,7.21295,2,-2,45,NaN,45,45,NaN,NaN,NaN,NaN,0
1,169,4,199,-2.51356,0,2,45,NaN,46,45,NaN,NaN,NaN,NaN,-1
1,169,4,200,-6.30558,-2,0,45,NaN,49,45,NaN,NaN,NaN,NaN,-1
1,170,1,1,5.39588,2,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
1,170,1,2,2.04413,1,2,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,170,1,3,0.57902,0,1,47,NaN,46,100,NaN,NaN,NaN,NaN,2
1,170,1,4,1.71138,1,0,48,47,47,100,-53,0,-53,0,0
1,170,1,5,-4.34808,-3,1,46,48,47,47,0,0,1,1,0
1,170,1,6,-1.30028,-3,-3,45,46,48,48,1,1,-2,-2,0
1,170,1,7,7.74957,2,-3,45,45,46,46,2,2,-1,-1,0
1,170,1,8,4.25981,2,2,47,NaN,45,45,NaN,NaN,NaN,NaN,0
1,170,1,9,-3.29651,-1,2,47,47,48,45,0,-3,2,-1,1
1,170,1,10,-2.41117,-1,-1,44,NaN,47,47,NaN,NaN,NaN,NaN,0
1,170,1,11,6.41281,1,-1,44,44,45,47,-2,0,-3,-1,2
1,170,1,12,-12.62859,-3,1,44,NaN,44,44,NaN,NaN,NaN,NaN,0
1,170,1,13,1.99184,0,-3,40,NaN,47,44,NaN,NaN,NaN,NaN,0
1,170,1,14,2.63108,0,0,40,40,41,44,-4,-1,-4,-1,0
1,170,1,15,2.50814,0,0,40,NaN,40,40,NaN,NaN,NaN,NaN,0
1,170,1,16,-10.85133,-3,0,40,NaN,38,40,NaN,NaN,NaN,NaN,0
1,170,1,17,-3.4964,-2,-3,40,NaN,39,40,NaN,NaN,NaN,NaN,3
1,170,1,18,-4.3778,-2,-2,40,NaN,35,40,NaN,NaN,NaN,NaN,0
1,170,1,19,2.46947,0,-2,34,NaN,34,40,NaN,NaN,NaN,NaN,0
1,170,1,20,-9.8596,-3,0,31,34,33,40,-6,1,-6,1,0
1,170,1,21,6.25994,1,-3,31,31,34,34,0,0,-3,-3,0
1,170,1,22,0.06693,0,1,31,NaN,31,31,NaN,NaN,NaN,NaN,0
1,170,1,23,0.33505,0,0,31,NaN,35,31,NaN,NaN,NaN,NaN,0
1,170,1,24,5.47452,2,0,37,NaN,35,31,NaN,NaN,NaN,NaN,0
1,170,1,25,-1.51111,1,2,37,37,35,31,4,0,6,2,-2
1,170,1,26,-7.00478,-2,1,37,NaN,37,37,NaN,NaN,NaN,NaN,2
1,170,1,27,3.26238,1,-2,35,NaN,36,37,NaN,NaN,NaN,NaN,3
1,170,1,28,-4.68665,-2,1,35,35,33,37,-3,1,-2,2,2
1,170,1,29,-2.42231,-2,-2,32,NaN,35,35,NaN,NaN,NaN,NaN,2
1,170,1,30,3.11505,0,-2,33,32,33,35,-1,1,-3,-1,0
1,170,1,31,2.98983,1,0,33,33,32,32,1,1,1,1,1
1,170,1,32,4.83322,0,1,35,NaN,33,33,NaN,NaN,NaN,NaN,0
1,170,1,33,4.94884,1,0,37,35,34,33,2,1,2,1,1
1,170,1,34,-0.20631,0,1,37,37,35,35,1,1,2,2,3
1,170,1,35,-4.5784,-2,0,35,NaN,37,37,NaN,NaN,NaN,NaN,2
1,170,1,36,0.59415,0,-2,35,35,37,37,0,0,-2,-2,2
1,170,1,37,-3.4817,-2,0,35,NaN,35,35,NaN,NaN,NaN,NaN,3
1,170,1,38,-3.76812,-2,-2,35,NaN,35,35,NaN,NaN,NaN,NaN,0
1,170,1,39,-3.40873,-3,-2,35,NaN,34,35,NaN,NaN,NaN,NaN,1
1,170,1,40,-1.92066,0,-3,31,NaN,33,35,NaN,NaN,NaN,NaN,1
